ano,id_municipio,sigla_uf,cargo,sigla_partido
2016,3533601,SP,prefeito,PSDB
2016,3534500,SP,prefeito,PSD
2016,3537602,SP,prefeito,PSDB
2016,3538501,SP,prefeito,PSB
2016,3539707,SP,prefeito,PSDB
2016,3541059,SP,prefeito,CIDADANIA
2016,3542107,SP,prefeito,PSD
2016,3542305,SP,prefeito,PTB
2016,3543253,SP,prefeito,PSDB
2016,3544103,SP,prefeito,PSDB
2016,3545308,SP,prefeito,PDT
2016,3547700,SP,prefeito,MDB
2016,3549003,SP,prefeito,PSD
2016,3552106,SP,prefeito,PTB
2016,3552304,SP,prefeito,MDB
2016,3553401,SP,prefeito,PSB
2020,3501202,SP,prefeito,DEM
2020,3501707,SP,prefeito,PSDB
2020,3502200,SP,prefeito,REPUBLICANOS
2020,3503109,SP,prefeito,PTB
2020,3503208,SP,prefeito,PT
2020,3509007,SP,prefeito,MDB
2020,3510153,SP,prefeito,CIDADANIA
2020,3520301,SP,prefeito,PSDB
2020,3520509,SP,prefeito,MDB
2020,3523602,SP,prefeito,PSDB
2020,3525904,SP,prefeito,PSDB
2020,3528205,SP,prefeito,PSD
2020,3528502,SP,prefeito,PSDB
2020,3532207,SP,prefeito,PSDB
2020,3536802,SP,prefeito,PSDB
2020,3537107,SP,prefeito,DEM
2020,3539202,SP,prefeito,MDB
2020,3539905,SP,prefeito,DEM
2020,3540507,SP,prefeito,PL
2020,3540754,SP,prefeito,PL
2020,3540903,SP,prefeito,PSDB
2020,3541653,SP,prefeito,DEM
2020,3542008,SP,prefeito,PSC
2020,3543709,SP,prefeito,PSL
2020,3545159,SP,prefeito,PSDB
2020,3546504,SP,prefeito,CIDADANIA
2020,3547650,SP,prefeito,PSD
2020,3549805,SP,prefeito,MDB
2020,3550902,SP,prefeito,DEM
2020,3554300,SP,prefeito,PSD
2020,3555703,SP,prefeito,PV
2008,3500600,SP,prefeito,PSDB
2008,3503000,SP,prefeito,PPS
2008,3506508,SP,prefeito,PMDB
2008,3507308,SP,prefeito,PP
2008,3507704,SP,prefeito,PV
2008,3507753,SP,prefeito,PV
2008,3508603,SP,prefeito,PSDB
2008,3511201,SP,prefeito,PPS
2008,3512803,SP,prefeito,PT
2008,3514700,SP,prefeito,PSDB
2008,3520806,SP,prefeito,DEM
2008,3522000,SP,prefeito,PSDB
2008,3522208,SP,prefeito,PMDB
2008,3523305,SP,prefeito,PSDB
2008,3523503,SP,prefeito,PSDB
2008,3524105,SP,prefeito,PSDB
2008,3524709,SP,prefeito,PPS
2008,3530607,SP,prefeito,DEM
2008,3533601,SP,prefeito,PTB
2008,3537503,SP,prefeito,PSDB
2008,3538204,SP,prefeito,PSDB
2008,3540408,SP,prefeito,PMDB
2008,3542503,SP,prefeito,PSDB
2008,3545803,SP,prefeito,PDT
2008,3548054,SP,prefeito,PT
2008,3553708,SP,prefeito,DEM
2008,3556404,SP,prefeito,PSDB
2008,3556453,SP,prefeito,PSB
2012,3500808,SP,prefeito,PP
2012,3501152,SP,prefeito,PSDB
2012,3502309,SP,prefeito,PMDB
2012,3502903,SP,prefeito,PT
2012,3503505,SP,prefeito,PSDB
2012,3503901,SP,prefeito,PR
2012,3507001,SP,prefeito,PTB
2012,3510609,SP,prefeito,PT
2012,3511607,SP,prefeito,PSDB
2012,3514908,SP,prefeito,PSDB
2012,3514957,SP,prefeito,DEM
2012,3518503,SP,prefeito,PT
2012,3521309,SP,prefeito,PMDB
2012,3521903,SP,prefeito,PTB
2012,3522802,SP,prefeito,PPS
2012,3523107,SP,prefeito,PTN
2012,3525508,SP,prefeito,PT
2012,3527900,SP,prefeito,PV
2012,3529906,SP,prefeito,PSB
2012,3530805,SP,prefeito,PDT
2012,3532306,SP,prefeito,PSDB
2012,3533205,SP,prefeito,PSDB
2012,3533403,SP,prefeito,PSDB
2012,3540101,SP,prefeito,PPS
2012,3540309,SP,prefeito,PSDB
2012,3541208,SP,prefeito,PMDB
2012,3542305,SP,prefeito,PMDB
2012,3543303,SP,prefeito,PMDB
2012,3544004,SP,prefeito,PPS
2012,3546405,SP,prefeito,PT
2012,3548500,SP,prefeito,PSDB
2012,3548906,SP,prefeito,PSDB
2012,3550001,SP,prefeito,PR
2012,3551306,SP,prefeito,PMDB
2012,3551504,SP,prefeito,PSD
2012,3552106,SP,prefeito,PTB
2012,3555109,SP,prefeito,PSD
2012,3557105,SP,prefeito,PSDB
2016,3501202,SP,prefeito,MDB
2016,3505302,SP,prefeito,MDB
2016,3509601,SP,prefeito,PROS
2016,3509700,SP,prefeito,PSDB
2016,3510401,SP,prefeito,PSDB
2016,3518008,SP,prefeito,PTB
2016,3520202,SP,prefeito,PSDB
2016,3520905,SP,prefeito,PL
2016,3521101,SP,prefeito,PSD
2016,3523008,SP,prefeito,PP
2016,3523909,SP,prefeito,PTB
2016,3527504,SP,prefeito,PP
2016,3532009,SP,prefeito,PSD
2016,3534104,SP,prefeito,PSD
2016,3534203,SP,prefeito,MDB
2016,3536703,SP,prefeito,MDB
2016,3538808,SP,prefeito,CIDADANIA
2016,3540903,SP,prefeito,PTB
2016,3546009,SP,prefeito,PSDB
2016,3546207,SP,prefeito,PSDB
2016,3546801,SP,prefeito,REPUBLICANOS
2016,3550001,SP,prefeito,PSDB
2016,3550704,SP,prefeito,PSDB
2016,3551108,SP,prefeito,MDB
2016,3552809,SP,prefeito,PSDB
2016,3552908,SP,prefeito,PV
2016,3557006,SP,prefeito,DEM
2016,3517208,SP,prefeito,DEM
2016,3552205,SP,prefeito,DEM
2020,3504008,SP,prefeito,PDT
2020,3504404,SP,prefeito,PSD
2020,3506904,SP,prefeito,PSD
2020,3510203,SP,prefeito,PODE
2020,3517802,SP,prefeito,PSDB
2020,3519071,SP,prefeito,PSD
2020,3521309,SP,prefeito,PTB
2020,3521606,SP,prefeito,DEM
2020,3524303,SP,prefeito,PATRIOTA
2020,3524709,SP,prefeito,MDB
2020,3525805,SP,prefeito,PSD
2020,3526803,SP,prefeito,DEM
2020,3528007,SP,prefeito,PODE
2020,3533205,SP,prefeito,PTB
2020,3536901,SP,prefeito,PTB
2020,3537156,SP,prefeito,PTB
2020,3541901,SP,prefeito,PSDB
2020,3543204,SP,prefeito,MDB
2020,3543303,SP,prefeito,PL
2020,3544400,SP,prefeito,PSB
2020,3544905,SP,prefeito,PTB
2020,3553609,SP,prefeito,CIDADANIA
2020,3554508,SP,prefeito,PSDB
2020,3556602,SP,prefeito,REPUBLICANOS
2020,3556701,SP,prefeito,PTB
2020,3526902,SP,prefeito,PSD
2020,3551009,SP,prefeito,PODE
2008,3500808,SP,prefeito,PP
2008,3501608,SP,prefeito,PSDB
2008,3503802,SP,prefeito,PT
2008,3503901,SP,prefeito,PR
2008,3504404,SP,prefeito,PSDB
2008,3504701,SP,prefeito,PMDB
2008,3505005,SP,prefeito,PSDB
2008,3509007,SP,prefeito,DEM
2008,3512209,SP,prefeito,PSDB
2008,3513603,SP,prefeito,PSDB
2008,3513900,SP,prefeito,PTB
2008,3514007,SP,prefeito,PT
2008,3514304,SP,prefeito,PT
2008,3514502,SP,prefeito,PP
2008,3516507,SP,prefeito,PSDB
2008,3518859,SP,prefeito,PSDB
2008,3525102,SP,prefeito,PPS
2008,3526308,SP,prefeito,DEM
2008,3527207,SP,prefeito,PTB
2008,3529906,SP,prefeito,PSDB
2008,3532702,SP,prefeito,PTB
2008,3533106,SP,prefeito,PSDB
2008,3534609,SP,prefeito,PSDB
2008,3536109,SP,prefeito,PR
2008,3539202,SP,prefeito,PSDB
2008,3539806,SP,prefeito,PDT
2008,3540754,SP,prefeito,PMN
2008,3541703,SP,prefeito,PDT
2008,3541802,SP,prefeito,PT
2008,3549904,SP,prefeito,PSDB
2008,3550308,SP,prefeito,DEM
2008,3555000,SP,prefeito,PSDB
2008,3555901,SP,prefeito,PSDB
2008,3556107,SP,prefeito,PDT
2012,3500709,SP,prefeito,PMDB
2012,3500907,SP,prefeito,PR
2012,3506904,SP,prefeito,PT
2012,3517703,SP,prefeito,PSDB
2012,3519402,SP,prefeito,PTB
2012,3520509,SP,prefeito,PMDB
2012,3524105,SP,prefeito,PR
2012,3529005,SP,prefeito,PSB
2012,3530201,SP,prefeito,PTB
2012,3531704,SP,prefeito,PSB
2012,3532603,SP,prefeito,PSB
2012,3535101,SP,prefeito,DEM
2012,3538105,SP,prefeito,DEM
2012,3540705,SP,prefeito,PSDB
2012,3541307,SP,prefeito,PSB
2012,3542701,SP,prefeito,DEM
2012,3543006,SP,prefeito,PT
2012,3545001,SP,prefeito,PR
2012,3545209,SP,prefeito,PT
2012,3546702,SP,prefeito,PTB
2012,3547502,SP,prefeito,PSDB
2012,3548005,SP,prefeito,PRB
2012,3548609,SP,prefeito,PSDB
2012,3549003,SP,prefeito,PSD
2012,3550209,SP,prefeito,PTB
2012,3553906,SP,prefeito,PSDB
2012,3554409,SP,prefeito,PMDB
2012,3509908,SP,prefeito,PV
2012,3518701,SP,prefeito,PMDB
2016,3501152,SP,prefeito,CIDADANIA
2016,3502606,SP,prefeito,PSD
2016,3503208,SP,prefeito,PT
2016,3511409,SP,prefeito,REPUBLICANOS
2016,3512407,SP,prefeito,MDB
2016,3513702,SP,prefeito,PL
2016,3514007,SP,prefeito,PTB
2016,3515186,SP,prefeito,PSD
2016,3519808,SP,prefeito,DEM
2016,3522505,SP,prefeito,PODE
2016,3523107,SP,prefeito,PSDB
2016,3524105,SP,prefeito,PSDB
2016,3524907,SP,prefeito,SOLIDARIEDADE
2016,3526407,SP,prefeito,PTB
2016,3527306,SP,prefeito,PTB
2016,3527405,SP,prefeito,PSB
2016,3533403,SP,prefeito,PSDB
2016,3535002,SP,prefeito,PP
2016,3537008,SP,prefeito,PSDB
2016,3539004,SP,prefeito,PSDB
2016,3543204,SP,prefeito,CIDADANIA
2016,3543600,SP,prefeito,CIDADANIA
2016,3545506,SP,prefeito,PSB
2016,3547304,SP,prefeito,PSDB
2016,3547403,SP,prefeito,PSB
2016,3548807,SP,prefeito,PSDB
2016,3549201,SP,prefeito,PL
2016,3549607,SP,prefeito,MDB
2016,3553807,SP,prefeito,PSDB
2016,3554755,SP,prefeito,MDB
2016,3554805,SP,prefeito,PSB
2016,3556800,SP,prefeito,PTB
2016,3534401,SP,prefeito,PODE
2020,3500204,SP,prefeito,PSDB
2020,3501806,SP,prefeito,CIDADANIA
2020,3505500,SP,prefeito,DEM
2020,3507308,SP,prefeito,PSDB
2020,3507902,SP,prefeito,DEM
2020,3508405,SP,prefeito,PSDB
2020,3517307,SP,prefeito,PSDB
2020,3520400,SP,prefeito,PL
2020,3521150,SP,prefeito,DEM
2020,3521408,SP,prefeito,PL
2020,3530201,SP,prefeito,PSDB
2020,3531209,SP,prefeito,DEM
2020,3532843,SP,prefeito,PSDB
2020,3535002,SP,prefeito,PSDB
2020,3536570,SP,prefeito,MDB
2020,3540101,SP,prefeito,CIDADANIA
2020,3541604,SP,prefeito,PSDB
2020,3544004,SP,prefeito,PSB
2020,3546108,SP,prefeito,PSD
2020,3547304,SP,prefeito,PSDB
2020,3551801,SP,prefeito,MDB
2020,3554607,SP,prefeito,MDB
2020,3555000,SP,prefeito,PSD
2020,3555109,SP,prefeito,DEM
2020,3555406,SP,prefeito,PL
2020,3555505,SP,prefeito,MDB
2020,3556107,SP,prefeito,PSDB
2020,3557105,SP,prefeito,PSDB
2008,3501103,SP,prefeito,DEM
2008,3504909,SP,prefeito,PSB
2008,3510609,SP,prefeito,PT
2008,3514403,SP,prefeito,PV
2008,3515129,SP,prefeito,PTB
2008,3516853,SP,prefeito,PDT
2008,3517901,SP,prefeito,PPS
2008,3521309,SP,prefeito,PPS
2008,3522307,SP,prefeito,PMDB
2008,3524501,SP,prefeito,PPS
2008,3527306,SP,prefeito,PSDB
2008,3527801,SP,prefeito,PMDB
2008,3530003,SP,prefeito,PMDB
2008,3531407,SP,prefeito,PTB
2008,3532306,SP,prefeito,PPS
2008,3532827,SP,prefeito,PTB
2008,3537305,SP,prefeito,PT
2008,3538907,SP,prefeito,DEM
2008,3540309,SP,prefeito,PSDB
2008,3542404,SP,prefeito,PTB
2008,3542909,SP,prefeito,PPS
2008,3544400,SP,prefeito,PSDB
2008,3546256,SP,prefeito,PPS
2008,3549953,SP,prefeito,DEM
2008,3554102,SP,prefeito,PMDB
2008,3555703,SP,prefeito,PPS
2012,3505104,SP,prefeito,PTB
2012,3506003,SP,prefeito,PMDB
2012,3514809,SP,prefeito,PMDB
2012,3516853,SP,prefeito,PHS
2012,3518008,SP,prefeito,PSD
2012,3519055,SP,prefeito,PTB
2012,3519105,SP,prefeito,DEM
2012,3520202,SP,prefeito,PR
2012,3521408,SP,prefeito,PT
2012,3522653,SP,prefeito,PT
2012,3525706,SP,prefeito,PT
2012,3527207,SP,prefeito,PSDB
2012,3532868,SP,prefeito,PSDB
2012,3536406,SP,prefeito,PV
2012,3537107,SP,prefeito,PT
2012,3539905,SP,prefeito,PSDB
2012,3541703,SP,prefeito,PSDB
2012,3546256,SP,prefeito,PSDB
2012,3548104,SP,prefeito,PSDB
2012,3509502,SP,prefeito,PSB
2016,3502507,SP,prefeito,MDB
2016,3504107,SP,prefeito,PSB
2016,3504305,SP,prefeito,PSD
2016,3504800,SP,prefeito,MDB
2016,3506300,SP,prefeito,CIDADANIA
2016,3506904,SP,prefeito,PSDB
2016,3509106,SP,prefeito,PTB
2016,3509452,SP,prefeito,PDT
2016,3512001,SP,prefeito,PSDB
2016,3515152,SP,prefeito,MDB
2016,3515350,SP,prefeito,PSD
2016,3517604,SP,prefeito,PTB
2016,3519253,SP,prefeito,PTB
2016,3521408,SP,prefeito,PSDB
2016,3521804,SP,prefeito,PV
2016,3522307,SP,prefeito,MDB
2016,3524402,SP,prefeito,PSDB
2016,3531605,SP,prefeito,PV
2016,3532108,SP,prefeito,PSDB
2016,3532702,SP,prefeito,PSD
2016,3542503,SP,prefeito,MDB
2016,3544202,SP,prefeito,DEM
2016,3549706,SP,prefeito,PSB
2016,3551504,SP,prefeito,PSDB
2016,3553955,SP,prefeito,PSDB
2016,3557105,SP,prefeito,SOLIDARIEDADE
2016,3518701,SP,prefeito,PSB
2020,3500501,SP,prefeito,PSDB
2020,3503307,SP,prefeito,PSDB
2020,3503703,SP,prefeito,PTB
2020,3507753,SP,prefeito,PV
2020,3508603,SP,prefeito,MDB
2020,3513850,SP,prefeito,PSDB
2020,3515657,SP,prefeito,DEM
2020,3519006,SP,prefeito,PP
2020,3522307,SP,prefeito,MDB
2020,3534302,SP,prefeito,MDB
2020,3534708,SP,prefeito,PSD
2020,3537503,SP,prefeito,PSDB
2020,3539707,SP,prefeito,PSDB
2020,3543501,SP,prefeito,DEM
2020,3544608,SP,prefeito,REPUBLICANOS
2020,3547007,SP,prefeito,CIDADANIA
2020,3548401,SP,prefeito,DEM
2020,3551108,SP,prefeito,PSDB
2020,3553856,SP,prefeito,MDB
2020,3555208,SP,prefeito,MDB
2020,3556958,SP,prefeito,PTB
2008,3502754,SP,prefeito,PSDB
2008,3505351,SP,prefeito,PMDB
2008,3505401,SP,prefeito,PRB
2008,3506904,SP,prefeito,PT
2008,3510906,SP,prefeito,PSDB
2008,3511409,SP,prefeito,PDT
2008,3516101,SP,prefeito,PSDB
2008,3516705,SP,prefeito,PR
2008,3516804,SP,prefeito,PSB
2008,3517703,SP,prefeito,PSDB
2008,3519055,SP,prefeito,PPS
2008,3519907,SP,prefeito,PT
2008,3520301,SP,prefeito,PP
2008,3522109,SP,prefeito,PSDB
2008,3525003,SP,prefeito,PSDB
2008,3527108,SP,prefeito,PMDB
2008,3529658,SP,prefeito,PTB
2008,3531001,SP,prefeito,PMDB
2008,3532157,SP,prefeito,PSDB
2008,3533205,SP,prefeito,PTB
2008,3536000,SP,prefeito,PSDB
2008,3538303,SP,prefeito,PSDB
2008,3538709,SP,prefeito,PSDB
2008,3539103,SP,prefeito,PT
2008,3542206,SP,prefeito,PSDB
2008,3544905,SP,prefeito,PSDB
2008,3546603,SP,prefeito,PSDB
2008,3549003,SP,prefeito,DEM
2008,3550001,SP,prefeito,PSDB
2008,3550407,SP,prefeito,PSDB
2008,3552106,SP,prefeito,PSDB
2008,3555356,SP,prefeito,PP
2008,3556958,SP,prefeito,PTB
2012,3504206,SP,prefeito,PMDB
2012,3507506,SP,prefeito,PSDB
2012,3508009,SP,prefeito,PDT
2012,3509205,SP,prefeito,PT
2012,3510906,SP,prefeito,PTB
2012,3511201,SP,prefeito,PTB
2012,3515301,SP,prefeito,PV
2012,3516606,SP,prefeito,PMDB
2012,3518305,SP,prefeito,PR
2012,3519907,SP,prefeito,PPS
2012,3520426,SP,prefeito,PSDB
2012,3520905,SP,prefeito,PSD
2012,3525300,SP,prefeito,PT
2012,3535002,SP,prefeito,PP
2012,3537156,SP,prefeito,PTB
2012,3539202,SP,prefeito,DEM
2012,3540804,SP,prefeito,PMDB
2012,3542404,SP,prefeito,PSDB
2012,3545605,SP,prefeito,DEM
2012,3545704,SP,prefeito,PMDB
2012,3546009,SP,prefeito,PT
2012,3547007,SP,prefeito,DEM
2012,3548401,SP,prefeito,PP
2012,3549607,SP,prefeito,PSDB
2012,3550902,SP,prefeito,PSL
2012,3554755,SP,prefeito,DEM
2016,3503000,SP,prefeito,PSDB
2016,3503505,SP,prefeito,DEM
2016,3504008,SP,prefeito,PDT
2016,3504602,SP,prefeito,CIDADANIA
2016,3505005,SP,prefeito,PSDB
2016,3505609,SP,prefeito,CIDADANIA
2016,3509908,SP,prefeito,PSD
2016,3510005,SP,prefeito,PHS
2016,3510203,SP,prefeito,PTB
2016,3510609,SP,prefeito,PV
2016,3512902,SP,prefeito,CIDADANIA
2016,3514106,SP,prefeito,PTB
2016,3514809,SP,prefeito,PL
2016,3514957,SP,prefeito,PRP
2016,3517901,SP,prefeito,PSD
2016,3518107,SP,prefeito,MDB
2016,3521150,SP,prefeito,SOLIDARIEDADE
2016,3521200,SP,prefeito,PSDB
2016,3521606,SP,prefeito,PSD
2016,3524501,SP,prefeito,DEM
2016,3530300,SP,prefeito,PTB
2016,3531803,SP,prefeito,MDB
2016,3532207,SP,prefeito,PSDB
2016,3537305,SP,prefeito,PSDB
2016,3537701,SP,prefeito,DEM
2016,3537800,SP,prefeito,PSDB
2016,3541505,SP,prefeito,PSD
2016,3541703,SP,prefeito,PSD
2016,3544004,SP,prefeito,PSDB
2016,3548005,SP,prefeito,PSD
2016,3548302,SP,prefeito,MDB
2016,3553302,SP,prefeito,PSD
2016,3553658,SP,prefeito,PTB
2016,3554102,SP,prefeito,PSDB
2016,3554607,SP,prefeito,MDB
2016,3556958,SP,prefeito,PSDB
2016,3557303,SP,prefeito,MDB
2016,3513801,SP,prefeito,PV
2020,3502002,SP,prefeito,REPUBLICANOS
2020,3503000,SP,prefeito,PSD
2020,3503158,SP,prefeito,PSDB
2020,3507001,SP,prefeito,CIDADANIA
2020,3508504,SP,prefeito,CIDADANIA
2020,3509106,SP,prefeito,PTB
2020,3510302,SP,prefeito,PSDB
2020,3510906,SP,prefeito,PATRIOTA
2020,3513504,SP,prefeito,PSDB
2020,3514908,SP,prefeito,MDB
2020,3515905,SP,prefeito,PSDB
2020,3520202,SP,prefeito,PL
2020,3520707,SP,prefeito,PSDB
2020,3525409,SP,prefeito,PSDB
2020,3525508,SP,prefeito,PSD
2020,3526605,SP,prefeito,PP
2020,3529203,SP,prefeito,REPUBLICANOS
2020,3529708,SP,prefeito,PSDB
2020,3530805,SP,prefeito,PDT
2020,3532157,SP,prefeito,DEM
2020,3532504,SP,prefeito,PSDB
2020,3533106,SP,prefeito,PV
2020,3534609,SP,prefeito,PP
2020,3534807,SP,prefeito,PATRIOTA
2020,3538303,SP,prefeito,MDB
2020,3544806,SP,prefeito,PSB
2020,3546801,SP,prefeito,PSL
2020,3550100,SP,prefeito,DEM
2020,3513801,SP,prefeito,PT
2008,3500303,SP,prefeito,PMDB
2008,3505500,SP,prefeito,PTB
2008,3506706,SP,prefeito,PMDB
2008,3507159,SP,prefeito,PSDB
2008,3510500,SP,prefeito,PSDB
2008,3511003,SP,prefeito,PTB
2008,3511904,SP,prefeito,PP
2008,3512308,SP,prefeito,PSDB
2008,3515657,SP,prefeito,PR
2008,3515707,SP,prefeito,PSB
2008,3517307,SP,prefeito,PSDB
2008,3519709,SP,prefeito,PSB
2008,3520400,SP,prefeito,PPS
2008,3520509,SP,prefeito,PDT
2008,3523701,SP,prefeito,PSDB
2008,3524600,SP,prefeito,PT
2008,3529005,SP,prefeito,PDT
2008,3529807,SP,prefeito,PPS
2008,3533700,SP,prefeito,PSDB
2008,3534005,SP,prefeito,PR
2008,3537701,SP,prefeito,PTB
2008,3538105,SP,prefeito,PSDB
2008,3539608,SP,prefeito,PSDB
2008,3540804,SP,prefeito,PMDB
2008,3543238,SP,prefeito,DEM
2008,3543501,SP,prefeito,PHS
2008,3544509,SP,prefeito,PSDB
2008,3549706,SP,prefeito,PMDB
2008,3553302,SP,prefeito,DEM
2008,3553906,SP,prefeito,PSDB
2012,3502804,SP,prefeito,PT
2012,3504909,SP,prefeito,PSDB
2012,3505401,SP,prefeito,PT
2012,3506102,SP,prefeito,DEM
2012,3507456,SP,prefeito,PR
2012,3507704,SP,prefeito,PTB
2012,3508900,SP,prefeito,PSB
2012,3509254,SP,prefeito,PSDB
2012,3510203,SP,prefeito,PR
2012,3515202,SP,prefeito,DEM
2012,3515509,SP,prefeito,PSD
2012,3517208,SP,prefeito,PSDB
2012,3519600,SP,prefeito,PSDB
2012,3520608,SP,prefeito,PV
2012,3523800,SP,prefeito,PSDB
2012,3528106,SP,prefeito,PRB
2012,3528502,SP,prefeito,PV
2012,3534104,SP,prefeito,PSD
2012,3534807,SP,prefeito,DEM
2012,3538808,SP,prefeito,PMDB
2012,3542503,SP,prefeito,PSDB
2012,3548302,SP,prefeito,PMDB
2016,3500758,SP,prefeito,PSDB
2016,3501509,SP,prefeito,PP
2016,3504404,SP,prefeito,PSD
2016,3504909,SP,prefeito,PSDB
2016,3505708,SP,prefeito,PSDB
2016,3505906,SP,prefeito,PSD
2016,3506359,SP,prefeito,PSDB
2016,3506805,SP,prefeito,CIDADANIA
2016,3507407,SP,prefeito,PATRIOTA
2016,3508207,SP,prefeito,PSDB
2016,3510500,SP,prefeito,MDB
2016,3511300,SP,prefeito,CIDADANIA
2016,3511706,SP,prefeito,PSDB
2016,3512506,SP,prefeito,DEM
2016,3513207,SP,prefeito,PSD
2016,3517109,SP,prefeito,PSDB
2016,3518602,SP,prefeito,PSB
2016,3520103,SP,prefeito,MDB
2016,3521903,SP,prefeito,MDB
2016,3525508,SP,prefeito,DEM
2016,3525607,SP,prefeito,MDB
2016,3525805,SP,prefeito,PSB
2016,3528007,SP,prefeito,PL
2016,3529302,SP,prefeito,PSB
2016,3529500,SP,prefeito,SOLIDARIEDADE
2016,3530508,SP,prefeito,PSD
2016,3530904,SP,prefeito,PL
2016,3532405,SP,prefeito,PSDB
2016,3532868,SP,prefeito,PSDB
2016,3535200,SP,prefeito,PL
2016,3535606,SP,prefeito,PSDB
2016,3536570,SP,prefeito,MDB
2016,3536802,SP,prefeito,PSDB
2016,3536901,SP,prefeito,PTB
2016,3542206,SP,prefeito,PSDB
2016,3545407,SP,prefeito,PSDB
2016,3545704,SP,prefeito,MDB
2016,3547205,SP,prefeito,PSDB
2016,3555703,SP,prefeito,PSB
2016,3556206,SP,prefeito,MDB
2016,3556602,SP,prefeito,PSDB
2020,3500758,SP,prefeito,PSD
2020,3504701,SP,prefeito,PSDB
2020,3505708,SP,prefeito,PSDB
2020,3506102,SP,prefeito,DEM
2020,3506359,SP,prefeito,PSDB
2020,3506409,SP,prefeito,PSDB
2020,3506706,SP,prefeito,PP
2020,3507506,SP,prefeito,PSDB
2020,3508108,SP,prefeito,REPUBLICANOS
2020,3509403,SP,prefeito,PSDB
2020,3510401,SP,prefeito,PSL
2020,3510500,SP,prefeito,MDB
2020,3512308,SP,prefeito,PSDB
2020,3515152,SP,prefeito,PSB
2020,3516408,SP,prefeito,PTB
2020,3518008,SP,prefeito,PTB
2020,3521101,SP,prefeito,PP
2020,3526001,SP,prefeito,PSDB
2020,3526506,SP,prefeito,PSDB
2020,3527306,SP,prefeito,PSD
2020,3530003,SP,prefeito,DEM
2020,3531100,SP,prefeito,REPUBLICANOS
2020,3533700,SP,prefeito,PSB
2020,3534906,SP,prefeito,PL
2020,3539509,SP,prefeito,CIDADANIA
2020,3545506,SP,prefeito,PTB
2020,3547205,SP,prefeito,MDB
2020,3552908,SP,prefeito,PV
2020,3557204,SP,prefeito,PSDB
2020,3509502,SP,prefeito,REPUBLICANOS
2020,3516200,SP,prefeito,MDB
2008,3503208,SP,prefeito,PMDB
2008,3518404,SP,prefeito,DEM
2008,3519204,SP,prefeito,PSDB
2008,3519402,SP,prefeito,PR
2008,3520426,SP,prefeito,PSDB
2008,3521705,SP,prefeito,DEM
2008,3523909,SP,prefeito,PV
2008,3530904,SP,prefeito,DEM
2008,3531506,SP,prefeito,PMDB
2008,3533304,SP,prefeito,PSDB
2008,3534708,SP,prefeito,PSDB
2008,3542008,SP,prefeito,PSC
2008,3543204,SP,prefeito,PSB
2008,3543907,SP,prefeito,PMDB
2008,3546306,SP,prefeito,PSDB
2008,3546405,SP,prefeito,PSDB
2008,3548401,SP,prefeito,PP
2008,3551801,SP,prefeito,PR
2008,3552403,SP,prefeito,PT
2012,3501202,SP,prefeito,PMDB
2012,3501509,SP,prefeito,PPS
2012,3501905,SP,prefeito,PSDB
2012,3502507,SP,prefeito,PSDB
2012,3502754,SP,prefeito,PSDB
2012,3504404,SP,prefeito,PSDB
2012,3508603,SP,prefeito,PT
2012,3512902,SP,prefeito,PMDB
2012,3517000,SP,prefeito,PMDB
2012,3518909,SP,prefeito,PSDB
2012,3519006,SP,prefeito,PSDB
2012,3524709,SP,prefeito,PTB
2012,3532009,SP,prefeito,PV
2012,3532108,SP,prefeito,PTB
2012,3535705,SP,prefeito,PT
2012,3544251,SP,prefeito,PSDB
2012,3546306,SP,prefeito,PSDB
2012,3549300,SP,prefeito,PSDB
2012,3552007,SP,prefeito,PR
2012,3554805,SP,prefeito,PSB
2012,3556206,SP,prefeito,PSDB
2012,3556602,SP,prefeito,PT
2012,3518800,SP,prefeito,PT
2016,3500600,SP,prefeito,PSDB
2016,3501905,SP,prefeito,PSDB
2016,3509502,SP,prefeito,PSB
2016,3513009,SP,prefeito,PSD
2016,3514403,SP,prefeito,PODE
2016,3516507,SP,prefeito,PSDB
2016,3517505,SP,prefeito,MDB
2016,3518503,SP,prefeito,MDB
2016,3518859,SP,prefeito,PL
2016,3519907,SP,prefeito,SOLIDARIEDADE
2016,3520707,SP,prefeito,PSD
2016,3527900,SP,prefeito,PHS
2016,3531308,SP,prefeito,PDT
2016,3532504,SP,prefeito,PSDB
2016,3536406,SP,prefeito,CIDADANIA
2016,3538204,SP,prefeito,DEM
2016,3538600,SP,prefeito,PSB
2016,3546108,SP,prefeito,PSDB
2016,3546256,SP,prefeito,PSDB
2016,3549904,SP,prefeito,PSDB
2016,3555307,SP,prefeito,MDB
2016,3555604,SP,prefeito,PSDB
2016,3556354,SP,prefeito,PSD
2020,3500600,SP,prefeito,CIDADANIA
2020,3500808,SP,prefeito,DEM
2020,3501152,SP,prefeito,SOLIDARIEDADE
2020,3505609,SP,prefeito,PL
2020,3506300,SP,prefeito,PL
2020,3507100,SP,prefeito,DEM
2020,3512100,SP,prefeito,PTB
2020,3513108,SP,prefeito,PSDB
2020,3514106,SP,prefeito,PTB
2020,3514601,SP,prefeito,DEM
2020,3515004,SP,prefeito,PT
2020,3515350,SP,prefeito,REPUBLICANOS
2020,3518701,SP,prefeito,PSB
2020,3518909,SP,prefeito,PODE
