ano,sigla_uf,id_municipio,populacao
2010,SP,3500105,33797
2011,SP,3500105,33821
2012,SP,3500105,33843
2013,SP,3500105,34953
2014,SP,3500105,35001
2015,SP,3500105,35048
2016,SP,3500105,35094
2017,SP,3500105,35139
2018,SP,3500105,35023
2019,SP,3500105,35068
2020,SP,3500105,35111
2010,SP,3500204,3557
2011,SP,3500204,3548
2012,SP,3500204,3538
2013,SP,3500204,3639
2014,SP,3500204,3631
2015,SP,3500204,3623
2016,SP,3500204,3616
2017,SP,3500204,3609
2018,SP,3500204,3571
2019,SP,3500204,3562
2020,SP,3500204,3554
2010,SP,3500303,32148
2011,SP,3500303,32452
2012,SP,3500303,32745
2013,SP,3500303,34188
2014,SP,3500303,34530
2015,SP,3500303,34863
2016,SP,3500303,35189
2017,SP,3500303,35508
2018,SP,3500303,35954
2019,SP,3500303,36305
2020,SP,3500303,36648
2010,SP,3500402,7584
2011,SP,3500402,7619
2012,SP,3500402,7653
2013,SP,3500402,7942
2014,SP,3500402,7984
2015,SP,3500402,8025
2016,SP,3500402,8065
2017,SP,3500402,8104
2018,SP,3500402,8137
2019,SP,3500402,8180
2020,SP,3500402,8221
2010,SP,3500501,17266
2011,SP,3500501,17354
2012,SP,3500501,17438
2013,SP,3500501,18108
2014,SP,3500501,18212
2015,SP,3500501,18313
2016,SP,3500501,18412
2017,SP,3500501,18509
2018,SP,3500501,18599
2019,SP,3500501,18705
2020,SP,3500501,18808
2010,SP,3500550,5601
2011,SP,3500550,5630
2012,SP,3500550,5658
2013,SP,3500550,5876
2014,SP,3500550,5911
2015,SP,3500550,5944
2016,SP,3500550,5977
2017,SP,3500550,6009
2018,SP,3500550,6040
2019,SP,3500550,6075
2020,SP,3500550,6109
2010,SP,3500600,2707
2011,SP,3500600,2771
2012,SP,3500600,2832
2013,SP,3500600,3004
2014,SP,3500600,3073
2015,SP,3500600,3139
2016,SP,3500600,3205
2017,SP,3500600,3268
2018,SP,3500600,3380
2019,SP,3500600,3451
2020,SP,3500600,3521
2010,SP,3500709,34524
2011,SP,3500709,34681
2012,SP,3500709,34833
2013,SP,3500709,36150
2014,SP,3500709,36339
2015,SP,3500709,36524
2016,SP,3500709,36704
2017,SP,3500709,36880
2018,SP,3500709,37023
2019,SP,3500709,37214
2020,SP,3500709,37401
2010,SP,3500758,4884
2011,SP,3500758,4979
2012,SP,3500758,5071
2013,SP,3500758,5356
2014,SP,3500758,5460
2015,SP,3500758,5560
2016,SP,3500758,5658
2017,SP,3500758,5754
2018,SP,3500758,5918
2019,SP,3500758,6025
2020,SP,3500758,6129
2010,SP,3500808,3891
2011,SP,3500808,3906
2012,SP,3500808,3921
2013,SP,3500808,4064
2014,SP,3500808,4083
2015,SP,3500808,4101
2016,SP,3500808,4118
2017,SP,3500808,4135
2018,SP,3500808,4147
2019,SP,3500808,4166
2020,SP,3500808,4184
2010,SP,3500907,3815
2011,SP,3500907,3837
2012,SP,3500907,3859
2013,SP,3500907,4010
2014,SP,3500907,4035
2015,SP,3500907,4060
2016,SP,3500907,4085
2017,SP,3500907,4109
2018,SP,3500907,4134
2019,SP,3500907,4160
2020,SP,3500907,4186
2010,SP,3501004,15607
2011,SP,3501004,15617
2012,SP,3501004,15627
2013,SP,3501004,16137
2014,SP,3501004,16159
2015,SP,3501004,16179
2016,SP,3501004,16199
2017,SP,3501004,16219
2018,SP,3501004,16164
2019,SP,3501004,16184
2020,SP,3501004,16203
2010,SP,3501103,4102
2011,SP,3501103,4090
2012,SP,3501103,4078
2013,SP,3501103,4193
2014,SP,3501103,4183
2015,SP,3501103,4173
2016,SP,3501103,4164
2017,SP,3501103,4154
2018,SP,3501103,4110
2019,SP,3501103,4099
2020,SP,3501103,4088
2010,SP,3501152,16839
2011,SP,3501152,16961
2012,SP,3501152,17079
2013,SP,3501152,17784
2014,SP,3501152,17924
2015,SP,3501152,18061
2016,SP,3501152,18194
2017,SP,3501152,18324
2018,SP,3501152,18484
2019,SP,3501152,18628
2020,SP,3501152,18767
2010,SP,3501202,3897
2011,SP,3501202,3865
2012,SP,3501202,3834
2013,SP,3501202,3915
2014,SP,3501202,3883
2015,SP,3501202,3853
2016,SP,3501202,3824
2017,SP,3501202,3795
2018,SP,3501202,3712
2019,SP,3501202,3679
2020,SP,3501202,3647
2010,SP,3501301,23513
2011,SP,3501301,23579
2012,SP,3501301,23642
2013,SP,3501301,24482
2014,SP,3501301,24568
2015,SP,3501301,24651
2016,SP,3501301,24733
2017,SP,3501301,24813
2018,SP,3501301,24830
2019,SP,3501301,24915
2020,SP,3501301,24998
2010,SP,3501400,4650
2011,SP,3501400,4692
2012,SP,3501400,4732
2013,SP,3501400,4937
2014,SP,3501400,4984
2015,SP,3501400,5030
2016,SP,3501400,5075
2017,SP,3501400,5119
2018,SP,3501400,5179
2019,SP,3501400,5227
2020,SP,3501400,5274
2010,SP,3501509,3000
2011,SP,3501509,3013
2012,SP,3501509,3025
2013,SP,3501509,3137
2014,SP,3501509,3153
2015,SP,3501509,3168
2016,SP,3501509,3182
2017,SP,3501509,3196
2018,SP,3501509,3206
2019,SP,3501509,3222
2020,SP,3501509,3237
2010,SP,3501608,210638
2011,SP,3501608,212791
2012,SP,3501608,214873
2013,SP,3501608,224551
2014,SP,3501608,226970
2015,SP,3501608,229322
2016,SP,3501608,231621
2017,SP,3501608,233868
2018,SP,3501608,237112
2019,SP,3501608,239597
2020,SP,3501608,242018
2010,SP,3501707,34478
2011,SP,3501707,34954
2012,SP,3501707,35413
2013,SP,3501707,37165
2014,SP,3501707,37691
2015,SP,3501707,38202
2016,SP,3501707,38701
2017,SP,3501707,39189
2018,SP,3501707,39962
2019,SP,3501707,40504
2020,SP,3501707,41032
2010,SP,3501806,5706
2011,SP,3501806,5715
2012,SP,3501806,5723
2013,SP,3501806,5916
2014,SP,3501806,5930
2015,SP,3501806,5942
2016,SP,3501806,5955
2017,SP,3501806,5967
2018,SP,3501806,5956
2019,SP,3501806,5969
2020,SP,3501806,5981
2010,SP,3501905,65829
2011,SP,3501905,66246
2012,SP,3501905,66649
2013,SP,3501905,69322
2014,SP,3501905,69808
2015,SP,3501905,70280
2016,SP,3501905,70742
2017,SP,3501905,71193
2018,SP,3501905,71700
2019,SP,3501905,72195
2020,SP,3501905,72677
2010,SP,3502002,4293
2011,SP,3502002,4348
2012,SP,3502002,4401
2013,SP,3502002,4612
2014,SP,3502002,4672
2015,SP,3502002,4731
2016,SP,3502002,4789
2017,SP,3502002,4845
2018,SP,3502002,4933
2019,SP,3502002,4995
2020,SP,3502002,5056
2010,SP,3502101,55334
2011,SP,3502101,55348
2012,SP,3502101,55361
2013,SP,3502101,57145
2014,SP,3502101,57198
2015,SP,3502101,57250
2016,SP,3502101,57300
2017,SP,3502101,57350
2018,SP,3502101,57112
2019,SP,3502101,57157
2020,SP,3502101,57202
2010,SP,3502200,22210
2011,SP,3502200,22434
2012,SP,3502200,22650
2013,SP,3502200,23666
2014,SP,3502200,23917
2015,SP,3502200,24161
2016,SP,3502200,24400
2017,SP,3502200,24634
2018,SP,3502200,24969
2019,SP,3502200,25228
2020,SP,3502200,25479
2010,SP,3502309,5653
2011,SP,3502309,5739
2012,SP,3502309,5822
2013,SP,3502309,6120
2014,SP,3502309,6215
2015,SP,3502309,6307
2016,SP,3502309,6397
2017,SP,3502309,6484
2018,SP,3502309,6627
2019,SP,3502309,6724
2020,SP,3502309,6819
2010,SP,3502408,3738
2011,SP,3502408,3764
2012,SP,3502408,3788
2013,SP,3502408,3941
2014,SP,3502408,3970
2015,SP,3502408,3999
2016,SP,3502408,4026
2017,SP,3502408,4053
2018,SP,3502408,4085
2019,SP,3502408,4115
2020,SP,3502408,4144
2010,SP,3502507,35007
2011,SP,3502507,35015
2012,SP,3502507,35023
2013,SP,3502507,36151
2014,SP,3502507,36184
2015,SP,3502507,36217
2016,SP,3502507,36248
2017,SP,3502507,36279
2018,SP,3502507,36129
2019,SP,3502507,36157
2020,SP,3502507,36185
2010,SP,3502606,4450
2011,SP,3502606,4413
2012,SP,3502606,4377
2013,SP,3502606,4468
2014,SP,3502606,4432
2015,SP,3502606,4397
2016,SP,3502606,4362
2017,SP,3502606,4329
2018,SP,3502606,4234
2019,SP,3502606,4196
2020,SP,3502606,4158
2010,SP,3502705,25191
2011,SP,3502705,25040
2012,SP,3502705,24894
2013,SP,3502705,25491
2014,SP,3502705,25349
2015,SP,3502705,25211
2016,SP,3502705,25077
2017,SP,3502705,24945
2018,SP,3502705,24526
2019,SP,3502705,24374
2020,SP,3502705,24226
2010,SP,3502754,17080
2011,SP,3502754,17535
2012,SP,3502754,17975
2013,SP,3502754,19144
2014,SP,3502754,19636
2015,SP,3502754,20114
2016,SP,3502754,20581
2017,SP,3502754,21038
2018,SP,3502754,21854
2019,SP,3502754,22364
2020,SP,3502754,22860
2010,SP,3502804,181579
2011,SP,3502804,182526
2012,SP,3502804,183441
2013,SP,3502804,190536
2014,SP,3502804,191662
2015,SP,3502804,192757
2016,SP,3502804,193828
2017,SP,3502804,194874
2018,SP,3502804,195874
2019,SP,3502804,197016
2020,SP,3502804,198129
2010,SP,3502903,27299
2011,SP,3502903,27874
2012,SP,3502903,28429
2013,SP,3502903,30088
2014,SP,3502903,30713
2015,SP,3502903,31321
2016,SP,3502903,31915
2017,SP,3502903,32495
2018,SP,3502903,33499
2019,SP,3502903,34146
2020,SP,3502903,34776
2010,SP,3503000,5152
2011,SP,3503000,5182
2012,SP,3503000,5211
2013,SP,3503000,5416
2014,SP,3503000,5451
2015,SP,3503000,5486
2016,SP,3503000,5519
2017,SP,3503000,5552
2018,SP,3503000,5585
2019,SP,3503000,5620
2020,SP,3503000,5655
2010,SP,3503109,6123
2011,SP,3503109,6128
2012,SP,3503109,6132
2013,SP,3503109,6334
2014,SP,3503109,6343
2015,SP,3503109,6351
2016,SP,3503109,6360
2017,SP,3503109,6368
2018,SP,3503109,6348
2019,SP,3503109,6357
2020,SP,3503109,6365
2010,SP,3503158,2493
2011,SP,3503158,2484
2012,SP,3503158,2475
2013,SP,3503158,2541
2014,SP,3503158,2532
2015,SP,3503158,2524
2016,SP,3503158,2516
2017,SP,3503158,2509
2018,SP,3503158,2478
2019,SP,3503158,2469
2020,SP,3503158,2460
2010,SP,3503208,208662
2011,SP,3503208,210673
2012,SP,3503208,212617
2013,SP,3503208,222036
2014,SP,3503208,224304
2015,SP,3503208,226508
2016,SP,3503208,228664
2017,SP,3503208,230770
2018,SP,3503208,233744
2019,SP,3503208,236072
2020,SP,3503208,238339
2010,SP,3503307,118843
2011,SP,3503307,119968
2012,SP,3503307,121055
2013,SP,3503307,126391
2014,SP,3503307,127661
2015,SP,3503307,128895
2016,SP,3503307,130102
2017,SP,3503307,131282
2018,SP,3503307,132934
2019,SP,3503307,134236
2020,SP,3503307,135506
2010,SP,3503356,1925
2011,SP,3503356,1907
2012,SP,3503356,1890
2013,SP,3503356,1925
2014,SP,3503356,1907
2015,SP,3503356,1890
2016,SP,3503356,1873
2017,SP,3503356,1856
2018,SP,3503356,1811
2019,SP,3503356,1791
2020,SP,3503356,1773
2010,SP,3503406,7841
2011,SP,3503406,7887
2012,SP,3503406,7932
2013,SP,3503406,8245
2014,SP,3503406,8299
2015,SP,3503406,8351
2016,SP,3503406,8402
2017,SP,3503406,8452
2018,SP,3503406,8505
2019,SP,3503406,8560
2020,SP,3503406,8613
2010,SP,3503505,3696
2011,SP,3503505,3704
2012,SP,3503505,3711
2013,SP,3503505,3839
2014,SP,3503505,3849
2015,SP,3503505,3859
2016,SP,3503505,3869
2017,SP,3503505,3879
2018,SP,3503505,3876
2019,SP,3503505,3886
2020,SP,3503505,3896
2010,SP,3503604,10579
2011,SP,3503604,10601
2012,SP,3503604,10622
2013,SP,3503604,10989
2014,SP,3503604,11020
2015,SP,3503604,11049
2016,SP,3503604,11078
2017,SP,3503604,11107
2018,SP,3503604,11099
2019,SP,3503604,11129
2020,SP,3503604,11158
2010,SP,3503703,8547
2011,SP,3503703,8630
2012,SP,3503703,8709
2013,SP,3503703,9095
2014,SP,3503703,9187
2015,SP,3503703,9277
2016,SP,3503703,9365
2017,SP,3503703,9451
2018,SP,3503703,9573
2019,SP,3503703,9668
2020,SP,3503703,9761
2010,SP,3503802,44177
2011,SP,3503802,45026
2012,SP,3503802,45847
2013,SP,3503802,48420
2014,SP,3503802,49346
2015,SP,3503802,50246
2016,SP,3503802,51126
2017,SP,3503802,51986
2018,SP,3503802,53450
2019,SP,3503802,54408
2020,SP,3503802,55340
2010,SP,3503901,74905
2011,SP,3503901,76112
2012,SP,3503901,77279
2013,SP,3503901,81326
2014,SP,3503901,82651
2015,SP,3503901,83939
2016,SP,3503901,85199
2017,SP,3503901,86430
2018,SP,3503901,88455
2019,SP,3503901,89824
2020,SP,3503901,91157
2010,SP,3503950,1809
2011,SP,3503950,1806
2012,SP,3503950,1802
2013,SP,3503950,1854
2014,SP,3503950,1851
2015,SP,3503950,1848
2016,SP,3503950,1845
2017,SP,3503950,1842
2018,SP,3503950,1825
2019,SP,3503950,1822
2020,SP,3503950,1818
2010,SP,3504008,95144
2011,SP,3504008,95750
2012,SP,3504008,96336
2013,SP,3504008,100204
2014,SP,3504008,100911
2015,SP,3504008,101597
2016,SP,3504008,102268
2017,SP,3504008,102924
2018,SP,3504008,103666
2019,SP,3504008,104386
2020,SP,3504008,105087
2010,SP,3504107,126603
2011,SP,3504107,127778
2012,SP,3504107,128914
2013,SP,3504107,134567
2014,SP,3504107,135895
2015,SP,3504107,137187
2016,SP,3504107,138449
2017,SP,3504107,139683
2018,SP,3504107,141398
2019,SP,3504107,142761
2020,SP,3504107,144088
2010,SP,3504206,14202
2011,SP,3504206,14255
2012,SP,3504206,14307
2013,SP,3504206,14831
2014,SP,3504206,14897
2015,SP,3504206,14961
2016,SP,3504206,15024
2017,SP,3504206,15085
2018,SP,3504206,15123
2019,SP,3504206,15189
2020,SP,3504206,15253
2010,SP,3504305,4959
2011,SP,3504305,4987
2012,SP,3504305,5014
2013,SP,3504305,5210
2014,SP,3504305,5243
2015,SP,3504305,5275
2016,SP,3504305,5306
2017,SP,3504305,5337
2018,SP,3504305,5369
2019,SP,3504305,5403
2020,SP,3504305,5436
2010,SP,3504404,11310
2011,SP,3504404,11501
2012,SP,3504404,11685
2013,SP,3504404,12307
2014,SP,3504404,12516
2015,SP,3504404,12719
2016,SP,3504404,12918
2017,SP,3504404,13112
2018,SP,3504404,13433
2019,SP,3504404,13649
2020,SP,3504404,13859
2010,SP,3504503,82934
2011,SP,3504503,83430
2012,SP,3504503,83910
2013,SP,3504503,87238
2014,SP,3504503,87820
2015,SP,3504503,88385
2016,SP,3504503,88938
2017,SP,3504503,89479
2018,SP,3504503,90063
2019,SP,3504503,90655
2020,SP,3504503,91232
2010,SP,3504602,14603
2011,SP,3504602,14838
2012,SP,3504602,15065
2013,SP,3504602,15851
2014,SP,3504602,16109
2015,SP,3504602,16359
2016,SP,3504602,16604
2017,SP,3504602,16843
2018,SP,3504602,17236
2019,SP,3504602,17502
2020,SP,3504602,17761
2010,SP,3504701,3702
2011,SP,3504701,3886
2012,SP,3504701,4063
2013,SP,3504701,4433
2014,SP,3504701,4629
2015,SP,3504701,4819
2016,SP,3504701,5006
2017,SP,3504701,5188
2018,SP,3504701,5532
2019,SP,3504701,5735
2020,SP,3504701,5934
2010,SP,3504800,8160
2011,SP,3504800,8223
2012,SP,3504800,8284
2013,SP,3504800,8631
2014,SP,3504800,8703
2015,SP,3504800,8773
2016,SP,3504800,8841
2017,SP,3504800,8908
2018,SP,3504800,8994
2019,SP,3504800,9068
2020,SP,3504800,9139
2010,SP,3504909,10223
2011,SP,3504909,10263
2012,SP,3504909,10301
2013,SP,3504909,10680
2014,SP,3504909,10728
2015,SP,3504909,10775
2016,SP,3504909,10821
2017,SP,3504909,10867
2018,SP,3504909,10896
2019,SP,3504909,10945
2020,SP,3504909,10993
2010,SP,3505005,3116
2011,SP,3505005,3141
2012,SP,3505005,3165
2013,SP,3505005,3297
2014,SP,3505005,3326
2015,SP,3505005,3353
2016,SP,3505005,3380
2017,SP,3505005,3406
2018,SP,3505005,3441
2019,SP,3505005,3469
2020,SP,3505005,3498
2010,SP,3505104,6593
2011,SP,3505104,6652
2012,SP,3505104,6708
2013,SP,3505104,6998
2014,SP,3505104,7064
2015,SP,3505104,7128
2016,SP,3505104,7190
2017,SP,3505104,7251
2018,SP,3505104,7335
2019,SP,3505104,7402
2020,SP,3505104,7468
2010,SP,3505203,31593
2011,SP,3505203,31852
2012,SP,3505203,32102
2013,SP,3505203,33466
2014,SP,3505203,33761
2015,SP,3505203,34048
2016,SP,3505203,34328
2017,SP,3505203,34602
2018,SP,3505203,34961
2019,SP,3505203,35264
2020,SP,3505203,35558
2010,SP,3505302,35246
2011,SP,3505302,35228
2012,SP,3505302,35210
2013,SP,3505302,36310
2014,SP,3505302,36315
2015,SP,3505302,36321
2016,SP,3505302,36326
2017,SP,3505302,36331
2018,SP,3505302,36127
2019,SP,3505302,36126
2020,SP,3505302,36126
2010,SP,3505351,5244
2011,SP,3505351,5275
2012,SP,3505351,5305
2013,SP,3505351,5514
2014,SP,3505351,5550
2015,SP,3505351,5585
2016,SP,3505351,5619
2017,SP,3505351,5653
2018,SP,3505351,5688
2019,SP,3505351,5724
2020,SP,3505351,5760
2010,SP,3505401,7729
2011,SP,3505401,7700
2012,SP,3505401,7672
2013,SP,3505401,7878
2014,SP,3505401,7853
2015,SP,3505401,7828
2016,SP,3505401,7804
2017,SP,3505401,7781
2018,SP,3505401,7687
2019,SP,3505401,7659
2020,SP,3505401,7632
2010,SP,3505500,112101
2011,SP,3505500,112730
2012,SP,3505500,113338
2013,SP,3505500,117779
2014,SP,3505500,118521
2015,SP,3505500,119243
2016,SP,3505500,119948
2017,SP,3505500,120638
2018,SP,3505500,121344
2019,SP,3505500,122098
2020,SP,3505500,122833
2010,SP,3505609,28496
2011,SP,3505609,28826
2012,SP,3505609,29144
2013,SP,3505609,30506
2014,SP,3505609,30873
2015,SP,3505609,31230
2016,SP,3505609,31579
2017,SP,3505609,31921
2018,SP,3505609,32434
2019,SP,3505609,32812
2020,SP,3505609,33180
2010,SP,3505708,240749
2011,SP,3505708,243242
2012,SP,3505708,245652
2013,SP,3505708,256756
2014,SP,3505708,259555
2015,SP,3505708,262275
2016,SP,3505708,264935
2017,SP,3505708,267534
2018,SP,3505708,271306
2019,SP,3505708,274182
2020,SP,3505708,276982
2010,SP,3505807,20445
2011,SP,3505807,20435
2012,SP,3505807,20424
2013,SP,3505807,21061
2014,SP,3505807,21064
2015,SP,3505807,21067
2016,SP,3505807,21070
2017,SP,3505807,21073
2018,SP,3505807,20954
2019,SP,3505807,20953
2020,SP,3505807,20953
2010,SP,3505906,56476
2011,SP,3505906,56888
2012,SP,3505906,57286
2013,SP,3505906,59654
2014,SP,3505906,60128
2015,SP,3505906,60589
2016,SP,3505906,61040
2017,SP,3505906,61480
2018,SP,3505906,62024
2019,SP,3505906,62508
2020,SP,3505906,62980
2010,SP,3506003,343937
2011,SP,3506003,346077
2012,SP,3506003,348146
2013,SP,3506003,362062
2014,SP,3506003,364562
2015,SP,3506003,366992
2016,SP,3506003,369368
2017,SP,3506003,371690
2018,SP,3506003,374272
2019,SP,3506003,376818
2020,SP,3506003,379297
2010,SP,3506102,75035
2011,SP,3506102,75052
2012,SP,3506102,75069
2013,SP,3506102,77487
2014,SP,3506102,77558
2015,SP,3506102,77627
2016,SP,3506102,77695
2017,SP,3506102,77761
2018,SP,3506102,77436
2019,SP,3506102,77496
2020,SP,3506102,77555
2010,SP,3506201,2674
2011,SP,3506201,2696
2012,SP,3506201,2717
2013,SP,3506201,2831
2014,SP,3506201,2855
2015,SP,3506201,2879
2016,SP,3506201,2902
2017,SP,3506201,2925
2018,SP,3506201,2955
2019,SP,3506201,2980
2020,SP,3506201,3005
2010,SP,3506300,10775
2011,SP,3506300,10780
2012,SP,3506300,10784
2013,SP,3506300,11133
2014,SP,3506300,11146
2015,SP,3506300,11157
2016,SP,3506300,11169
2017,SP,3506300,11180
2018,SP,3506300,11137
2019,SP,3506300,11148
2020,SP,3506300,11158
2010,SP,3506359,47645
2011,SP,3506359,48997
2012,SP,3506359,50304
2013,SP,3506359,53679
2014,SP,3506359,55138
2015,SP,3506359,56555
2016,SP,3506359,57942
2017,SP,3506359,59297
2018,SP,3506359,61736
2019,SP,3506359,63249
2020,SP,3506359,64723
2010,SP,3506409,7048
2011,SP,3506409,7122
2012,SP,3506409,7193
2013,SP,3506409,7519
2014,SP,3506409,7602
2015,SP,3506409,7682
2016,SP,3506409,7761
2017,SP,3506409,7837
2018,SP,3506409,7949
2019,SP,3506409,8034
2020,SP,3506409,8117
2010,SP,3506508,108728
2011,SP,3506508,109836
2012,SP,3506508,110907
2013,SP,3506508,115898
2014,SP,3506508,117143
2015,SP,3506508,118352
2016,SP,3506508,119536
2017,SP,3506508,120692
2018,SP,3506508,122359
2019,SP,3506508,123638
2020,SP,3506508,124883
2010,SP,3506607,28575
2011,SP,3506607,28877
2012,SP,3506607,29168
2013,SP,3506607,30492
2014,SP,3506607,30830
2015,SP,3506607,31158
2016,SP,3506607,31479
2017,SP,3506607,31793
2018,SP,3506607,32251
2019,SP,3506607,32598
2020,SP,3506607,32936
2010,SP,3506706,13645
2011,SP,3506706,13728
2012,SP,3506706,13807
2013,SP,3506706,14356
2014,SP,3506706,14452
2015,SP,3506706,14546
2016,SP,3506706,14638
2017,SP,3506706,14727
2018,SP,3506706,14824
2019,SP,3506706,14923
2020,SP,3506706,15018
2010,SP,3506805,10859
2011,SP,3506805,10968
2012,SP,3506805,11073
2013,SP,3506805,11568
2014,SP,3506805,11691
2015,SP,3506805,11810
2016,SP,3506805,11926
2017,SP,3506805,12040
2018,SP,3506805,12204
2019,SP,3506805,12329
2020,SP,3506805,12452
2010,SP,3506904,9618
2011,SP,3506904,9792
2012,SP,3506904,9960
2013,SP,3506904,10504
2014,SP,3506904,10694
2015,SP,3506904,10879
2016,SP,3506904,11059
2017,SP,3506904,11236
2018,SP,3506904,11534
2019,SP,3506904,11730
2020,SP,3506904,11921
2010,SP,3507001,48314
2011,SP,3507001,49385
2012,SP,3507001,50420
2013,SP,3507001,53431
2014,SP,3507001,54594
2015,SP,3507001,55725
2016,SP,3507001,56830
2017,SP,3507001,57910
2018,SP,3507001,59793
2019,SP,3507001,60997
2020,SP,3507001,62170
2010,SP,3507100,19708
2011,SP,3507100,20199
2012,SP,3507100,20674
2013,SP,3507100,21976
2014,SP,3507100,22508
2015,SP,3507100,23025
2016,SP,3507100,23530
2017,SP,3507100,24023
2018,SP,3507100,24898
2019,SP,3507100,25448
2020,SP,3507100,25985
2010,SP,3507159,3571
2011,SP,3507159,3598
2012,SP,3507159,3623
2013,SP,3507159,3772
2014,SP,3507159,3802
2015,SP,3507159,3831
2016,SP,3507159,3860
2017,SP,3507159,3888
2018,SP,3507159,3923
2019,SP,3507159,3954
2020,SP,3507159,3984
2010,SP,3507209,805
2011,SP,3507209,806
2012,SP,3507209,807
2013,SP,3507209,834
2014,SP,3507209,835
2015,SP,3507209,836
2016,SP,3507209,838
2017,SP,3507209,839
2018,SP,3507209,836
2019,SP,3507209,837
2020,SP,3507209,838
2010,SP,3507308,4268
2011,SP,3507308,4309
2012,SP,3507308,4348
2013,SP,3507308,4540
2014,SP,3507308,4586
2015,SP,3507308,4631
2016,SP,3507308,4675
2017,SP,3507308,4717
2018,SP,3507308,4776
2019,SP,3507308,4823
2020,SP,3507308,4868
2010,SP,3507407,14529
2011,SP,3507407,14632
2012,SP,3507407,14731
2013,SP,3507407,15335
2014,SP,3507407,15454
2015,SP,3507407,15569
2016,SP,3507407,15681
2017,SP,3507407,15791
2018,SP,3507407,15925
2019,SP,3507407,16046
2020,SP,3507407,16164
2010,SP,3507456,2293
2011,SP,3507456,2321
2012,SP,3507456,2348
2013,SP,3507456,2458
2014,SP,3507456,2489
2015,SP,3507456,2519
2016,SP,3507456,2548
2017,SP,3507456,2577
2018,SP,3507456,2621
2019,SP,3507456,2653
2020,SP,3507456,2683
2010,SP,3507506,127328
2011,SP,3507506,128789
2012,SP,3507506,130201
2013,SP,3507506,136269
2014,SP,3507506,137899
2015,SP,3507506,139483
2016,SP,3507506,141032
2017,SP,3507506,142546
2018,SP,3507506,144820
2019,SP,3507506,146497
2020,SP,3507506,148130
2010,SP,3507605,146744
2011,SP,3507605,148411
2012,SP,3507605,150023
2013,SP,3507605,156995
2014,SP,3507605,158856
2015,SP,3507605,160665
2016,SP,3507605,162435
2017,SP,3507605,164163
2018,SP,3507605,166753
2019,SP,3507605,168668
2020,SP,3507605,170533
2010,SP,3507704,5021
2011,SP,3507704,5070
2012,SP,3507704,5118
2013,SP,3507704,5345
2014,SP,3507704,5400
2015,SP,3507704,5454
2016,SP,3507704,5506
2017,SP,3507704,5557
2018,SP,3507704,5630
2019,SP,3507704,5686
2020,SP,3507704,5741
2010,SP,3507753,2573
2011,SP,3507753,2594
2012,SP,3507753,2614
2013,SP,3507753,2723
2014,SP,3507753,2746
2015,SP,3507753,2768
2016,SP,3507753,2790
2017,SP,3507753,2812
2018,SP,3507753,2841
2019,SP,3507753,2865
2020,SP,3507753,2889
2010,SP,3507803,21107
2011,SP,3507803,21412
2012,SP,3507803,21707
2013,SP,3507803,22797
2014,SP,3507803,23134
2015,SP,3507803,23460
2016,SP,3507803,23780
2017,SP,3507803,24092
2018,SP,3507803,24592
2019,SP,3507803,24939
2020,SP,3507803,25277
2010,SP,3507902,21580
2011,SP,3507902,21787
2012,SP,3507902,21987
2013,SP,3507902,22959
2014,SP,3507902,23192
2015,SP,3507902,23419
2016,SP,3507902,23641
2017,SP,3507902,23858
2018,SP,3507902,24163
2019,SP,3507902,24403
2020,SP,3507902,24636
2010,SP,3508009,18563
2011,SP,3508009,18635
2012,SP,3508009,18705
2013,SP,3508009,19395
2014,SP,3508009,19484
2015,SP,3508009,19570
2016,SP,3508009,19655
2017,SP,3508009,19737
2018,SP,3508009,19789
2019,SP,3508009,19878
2020,SP,3508009,19965
2010,SP,3508108,15418
2011,SP,3508108,15539
2012,SP,3508108,15655
2013,SP,3508108,16312
2014,SP,3508108,16449
2015,SP,3508108,16583
2016,SP,3508108,16714
2017,SP,3508108,16841
2018,SP,3508108,17003
2019,SP,3508108,17144
2020,SP,3508108,17281
2010,SP,3508207,4053
2011,SP,3508207,4083
2012,SP,3508207,4111
2013,SP,3508207,4279
2014,SP,3508207,4313
2015,SP,3508207,4345
2016,SP,3508207,4377
2017,SP,3508207,4408
2018,SP,3508207,4447
2019,SP,3508207,4481
2020,SP,3508207,4514
2010,SP,3508306,4365
2011,SP,3508306,4343
2012,SP,3508306,4322
2013,SP,3508306,4430
2014,SP,3508306,4410
2015,SP,3508306,4390
2016,SP,3508306,4371
2017,SP,3508306,4352
2018,SP,3508306,4286
2019,SP,3508306,4264
2020,SP,3508306,4243
2010,SP,3508405,41604
2011,SP,3508405,42257
2012,SP,3508405,42889
2013,SP,3508405,45112
2014,SP,3508405,45830
2015,SP,3508405,46528
2016,SP,3508405,47210
2017,SP,3508405,47877
2018,SP,3508405,48966
2019,SP,3508405,49707
2020,SP,3508405,50429
2010,SP,3508504,84752
2011,SP,3508504,85414
2012,SP,3508504,86054
2013,SP,3508504,89668
2014,SP,3508504,90426
2015,SP,3508504,91162
2016,SP,3508504,91883
2017,SP,3508504,92587
2018,SP,3508504,93488
2019,SP,3508504,94263
2020,SP,3508504,95018
2010,SP,3508603,30091
2011,SP,3508603,30313
2012,SP,3508603,30527
2013,SP,3508603,31791
2014,SP,3508603,32046
2015,SP,3508603,32294
2016,SP,3508603,32536
2017,SP,3508603,32773
2018,SP,3508603,33067
